record_id,classification,evidence,n_methods,flag_iqr,flag_zscore,flag_if,if_score,flag_iqr_std,flag_zscore_std,flag_if_std,dbscan_noise,KMeans_Segment,CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Account Balance,Credit Limit,Credit Card Balance,Transaction Type,Transaction Amount,Account Balance After Transaction,Anomaly
3475,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.614,0.01,30.061,1084.59,1803.0,1107.5,Deposit,10.57,1074.02,-1
4391,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.001,0.033,21.828,1765.23,9222.05,9.25,Deposit,57.76,1822.99,1
2280,Risk Signal,saldo kartu 2.0× limit (jauh over-limit),2,True,True,False,0.475,True,False,False,False,Credit-Stressed / Over-Limit,2.011,0.229,0.598,2954.47,1682.65,3383.57,Withdrawal,676.22,2278.25,1
4107,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.474,True,False,False,False,Credit-Stressed / Over-Limit,1.767,0.006,6.106,3547.66,2366.93,4183.09,Transfer,22.85,3524.81,1
1562,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.467,True,False,False,False,Credit-Stressed / Over-Limit,1.836,0.019,3.809,9466.58,1109.47,2037.0,Deposit,180.74,9647.32,1
254,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.467,True,False,False,False,Credit-Stressed / Over-Limit,1.798,0.135,0.707,2985.95,2075.38,3732.0,Withdrawal,402.11,2583.84,1
878,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.463,True,False,False,False,Credit-Stressed / Over-Limit,1.78,0.184,0.695,5013.92,2154.64,3836.14,Transfer,920.32,4093.6,1
3373,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.637,True,False,True,True,Credit-Stressed / Over-Limit,2.334,1.496,49.554,860.35,1680.25,3921.74,Withdrawal,1287.42,-427.07,1
20,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.636,True,False,True,True,Credit-Stressed / Over-Limit,2.59,3.791,25.39,1128.58,1374.25,3559.98,Withdrawal,4278.95,-3150.37,1
2741,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.626,True,False,True,True,Credit-Stressed / Over-Limit,2.362,3.795,23.639,980.79,1983.17,4684.94,Withdrawal,3721.61,-2740.82,1
2840,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.607,True,False,True,True,Liquidity-Stressed / High-Leverage,1.354,3.64,48.128,617.15,2930.17,3966.04,Withdrawal,2246.18,-1629.03,1
3360,Rare but Valid,saldo kartu 2.6× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.605,True,False,True,True,Credit-Stressed / Over-Limit,2.571,1.172,36.519,1129.7,1839.24,4729.23,Transfer,1324.25,2453.95,1
1483,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.594,True,False,True,True,Liquidity-Stressed / High-Leverage,1.526,3.676,37.336,1160.81,1669.94,2548.71,Transfer,4267.56,5428.37,1
4823,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.594,True,False,True,True,Credit-Stressed / Over-Limit,2.357,0.873,36.508,874.22,1200.07,2828.87,Withdrawal,762.91,1637.13,1
3496,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.591,True,False,True,True,Credit-Stressed / Over-Limit,2.218,2.037,27.709,1681.44,1673.92,3712.99,Withdrawal,3425.17,-1743.73,1
2274,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.59,True,False,True,True,Credit-Stressed / Over-Limit,2.412,0.178,28.029,1416.15,1206.38,2910.37,Withdrawal,251.81,1667.96,1
2331,Rare but Valid,saldo kartu 2.6× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.59,True,False,True,True,Credit-Stressed / Over-Limit,2.607,1.461,25.171,1546.95,1835.52,4784.92,Deposit,2260.86,3807.81,1
207,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.588,True,False,False,True,Liquidity-Stressed / High-Leverage,1.142,3.566,46.635,769.45,1527.5,1744.56,Deposit,2743.59,3513.04,1
82,Rare but Valid,saldo kartu 2.4× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.58,True,False,False,False,Credit-Stressed / Over-Limit,2.412,2.065,3.406,1459.81,1809.62,4365.64,Deposit,3015.22,4475.03,1
2159,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.58,True,False,False,True,Credit-Stressed / Over-Limit,1.681,3.019,32.789,1131.8,1578.56,2652.99,Withdrawal,3417.28,4549.08,1
2936,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.578,True,False,False,True,Credit-Stressed / Over-Limit,1.529,4.047,20.796,1082.73,1652.45,2526.16,Transfer,4381.65,5464.38,1
2406,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.578,True,False,False,True,Liquidity-Stressed / High-Leverage,1.394,3.484,33.563,1378.29,2841.68,3960.1,Transfer,4801.36,6179.65,1
0,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.577,True,False,False,True,Credit-Stressed / Over-Limit,2.603,1.11,24.517,1313.38,1737.88,4524.32,Withdrawal,1457.61,2770.99,1
4494,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.576,True,False,False,True,Credit-Stressed / Over-Limit,1.524,3.47,27.826,626.12,1008.81,1537.03,Deposit,2172.34,2798.46,1
4504,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.574,True,False,False,True,Liquidity-Stressed / High-Leverage,1.048,3.939,36.597,777.15,4163.62,4363.12,Transfer,3061.58,-2284.43,1
2382,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.573,True,False,False,True,Credit-Stressed / Over-Limit,2.3,2.128,17.149,1364.69,2026.09,4659.87,Withdrawal,2904.23,4268.92,1
1778,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.573,True,False,False,True,Credit-Stressed / Over-Limit,1.503,3.924,4.301,949.22,1144.14,1719.69,Withdrawal,3724.44,-2775.22,1
4387,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.572,True,False,False,True,Credit-Stressed / Over-Limit,1.859,3.227,13.492,1261.72,1475.66,2743.77,Deposit,4071.09,5332.81,1
413,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.572,True,False,False,True,Credit-Stressed / Over-Limit,2.231,1.228,27.831,1533.01,1771.71,3953.28,Withdrawal,1882.69,-349.68,1
2458,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.572,True,False,False,True,Credit-Stressed / Over-Limit,2.302,2.302,14.375,1764.69,1288.32,2965.52,Deposit,4061.92,-2297.23,1
4762,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.568,True,False,False,True,Credit-Stressed / Over-Limit,1.707,3.596,11.086,1233.07,2793.99,4768.44,Withdrawal,4434.36,-3201.29,1
1865,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.567,True,False,False,True,Liquidity-Stressed / High-Leverage,0.917,4.216,39.26,933.11,4678.18,4291.04,Deposit,3933.62,-3000.51,1
3654,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.564,True,False,False,True,Liquidity-Stressed / High-Leverage,1.113,2.888,42.569,1000.95,1654.67,1841.03,Deposit,2890.85,-1889.9,1
4347,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.564,True,False,False,True,Credit-Stressed / Over-Limit,1.811,2.691,2.377,591.65,2271.87,4115.38,Transfer,1592.36,2184.01,1
638,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.562,True,False,False,True,Liquidity-Stressed / High-Leverage,1.126,2.675,42.941,1031.91,1999.48,2252.02,Transfer,2760.29,3792.2,1
309,Rare but Valid,saldo kartu 2.4× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.562,True,False,False,False,Credit-Stressed / Over-Limit,2.381,1.683,3.372,2759.91,1353.48,3222.2,Transfer,4644.8,7404.71,1
123,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.56,True,False,False,True,Credit-Stressed / Over-Limit,1.308,0.347,47.007,568.12,3590.78,4697.89,Transfer,197.06,765.18,1
2371,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.559,True,False,False,True,Liquidity-Stressed / High-Leverage,1.32,2.322,38.508,918.04,3759.36,4964.14,Withdrawal,2131.79,3049.83,1
3222,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.558,True,False,False,True,Liquidity-Stressed / High-Leverage,1.088,2.944,38.306,1258.09,3515.71,3824.52,Withdrawal,3703.19,4961.28,1
652,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.555,True,False,False,True,Credit-Stressed / Over-Limit,1.837,2.667,2.886,1107.44,1633.46,3001.28,Withdrawal,2953.91,4061.35,1
186,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.555,True,False,False,True,Credit-Stressed / Over-Limit,1.55,1.231,42.559,842.5,2281.89,3537.47,Withdrawal,1037.52,-195.02,1
1388,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.555,True,False,False,True,Credit-Stressed / Over-Limit,2.314,1.151,19.569,1214.23,1979.23,4579.2,Withdrawal,1397.17,2611.4,1
1133,Rare but Valid,saldo kartu 2.5× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.554,True,False,False,False,Credit-Stressed / Over-Limit,2.514,0.521,17.054,2255.52,1754.74,4411.68,Transfer,1174.29,3429.81,-1
3864,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.553,True,False,False,True,Credit-Stressed / Over-Limit,1.156,0.445,48.416,650.68,3986.48,4608.13,Deposit,289.68,361.0,1
1109,Rare but Valid,saldo kartu 2.4× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.553,True,False,False,False,Credit-Stressed / Over-Limit,2.42,1.372,2.108,3043.57,2045.13,4950.04,Transfer,4177.13,7220.7,1
1564,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.552,True,False,False,True,Liquidity-Stressed / High-Leverage,1.013,2.308,45.219,966.96,3774.35,3825.02,Withdrawal,2231.9,3198.86,1
3491,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.551,True,False,False,True,Credit-Stressed / Over-Limit,1.709,1.636,32.154,1285.52,2144.99,3665.95,Deposit,2103.47,3388.99,1
4091,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.55,True,False,False,True,Credit-Stressed / Over-Limit,1.789,2.634,4.072,1496.35,1453.99,2601.91,Transfer,3941.69,-2445.34,1
3244,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.548,True,False,False,True,Liquidity-Stressed / High-Leverage,0.765,4.04,40.737,1083.97,4685.72,3582.81,Withdrawal,4379.16,-3295.19,1
4049,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.547,True,False,False,True,Credit-Stressed / Over-Limit,1.918,0.779,33.554,1308.41,2547.73,4886.05,Withdrawal,1019.17,2327.58,1
281,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.546,True,False,False,False,Liquidity-Stressed / High-Leverage,0.033,4.107,33.198,1000.6,7266.59,238.78,Transfer,4109.28,-3108.68,1
731,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.544,True,False,False,False,Liquidity-Stressed / High-Leverage,0.08,3.932,37.686,693.82,9628.29,769.5,Withdrawal,2727.96,3421.78,1
3380,Rare but Valid,saldo kartu 2.4× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.544,True,False,False,False,Credit-Stressed / Over-Limit,2.419,0.325,15.628,2743.91,2055.57,4973.31,Deposit,891.15,3635.06,1
1004,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.543,True,False,False,False,Liquidity-Stressed / High-Leverage,0.174,3.834,45.653,925.53,6495.95,1133.54,Withdrawal,3548.31,-2622.78,1
2604,Rare but Valid,saldo kartu 2.3× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.542,True,False,False,False,Credit-Stressed / Over-Limit,2.291,1.497,12.881,1568.41,1876.95,4300.37,Transfer,2347.92,3916.33,-1
1870,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.542,True,False,False,True,Credit-Stressed / Over-Limit,1.579,2.825,17.958,705.77,3157.96,4984.98,Withdrawal,1993.51,2699.28,1
514,Rare but Valid,saldo kartu 2.6× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.541,True,True,False,False,Credit-Stressed / Over-Limit,2.618,0.043,1.275,7074.04,1590.01,4161.96,Deposit,301.69,7375.73,1
2716,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.54,True,False,False,False,Credit-Stressed / Over-Limit,2.247,1.441,14.458,1723.64,1154.0,2592.62,Withdrawal,2483.25,4206.89,1
3558,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.54,True,False,False,False,Credit-Stressed / Over-Limit,2.032,1.884,12.307,2118.05,1998.8,4061.45,Transfer,3990.54,-1872.49,1
16,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.54,True,False,False,True,Credit-Stressed / Over-Limit,1.376,2.863,23.436,728.8,2838.82,3905.1,Transfer,2086.75,2815.55,1
4710,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.539,True,False,False,False,Liquidity-Stressed / High-Leverage,0.157,3.675,44.438,785.68,5245.15,823.34,Deposit,2887.14,-2101.46,1
2089,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.538,True,False,False,True,Liquidity-Stressed / High-Leverage,0.027,4.14,19.849,915.27,4414.26,118.98,Deposit,3789.08,-2873.81,1
3544,Rare but Valid,saldo kartu 2.6× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.538,True,False,False,False,Credit-Stressed / Over-Limit,2.564,1.259,7.698,3005.79,1740.74,4463.97,Transfer,3784.77,6790.56,1
1228,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.537,True,False,False,True,Liquidity-Stressed / High-Leverage,0.971,3.646,31.452,1355.8,3465.59,3365.26,Deposit,4943.89,-3588.09,1
461,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.537,True,False,False,False,Credit-Stressed / Over-Limit,2.434,0.412,14.524,2556.97,1379.01,3356.63,Deposit,1052.7,1504.27,1
2917,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.536,True,False,False,True,Mainstream / Balanced,1.067,3.659,11.693,328.69,3082.0,3287.19,Transfer,1202.7,1531.39,1
3101,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.536,True,False,False,True,Credit-Stressed / Over-Limit,1.665,1.858,24.679,174.65,2532.91,4216.33,Deposit,324.42,499.07,1
3155,Rare but Valid,saldo kartu 2.3× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.536,True,False,False,False,Credit-Stressed / Over-Limit,2.268,0.133,16.37,2823.4,1477.0,3350.01,Transfer,375.9,3199.3,1
1629,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.535,True,False,False,True,Mainstream / Balanced,0.992,0.821,47.899,835.88,4431.48,4394.16,Deposit,686.22,149.66,1
4453,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.535,True,False,False,True,Liquidity-Stressed / High-Leverage,0.137,2.411,47.385,999.57,6162.63,843.32,Deposit,2410.12,-1410.55,1
1490,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.534,True,False,False,False,Liquidity-Stressed / High-Leverage,0.078,2.541,43.377,689.76,8740.36,681.73,Deposit,1752.94,-1063.18,1
861,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.534,True,False,False,False,Liquidity-Stressed / High-Leverage,0.383,3.989,46.741,774.74,5860.66,2246.13,Deposit,3090.59,3865.33,1
1045,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.534,True,False,False,True,Credit-Stressed / Over-Limit,1.327,1.291,36.893,1088.77,3198.87,4244.09,Withdrawal,1405.86,2494.63,1
2335,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.534,True,False,False,True,Liquidity-Stressed / High-Leverage,0.636,3.594,44.202,1077.33,4219.86,2684.66,Deposit,3871.89,4949.22,1
3609,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.533,True,False,False,True,Credit-Stressed / Over-Limit,1.595,2.415,19.225,1658.12,1554.72,2479.45,Transfer,4004.93,-2346.81,1
3252,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.533,True,False,False,False,Liquidity-Stressed / High-Leverage,0.027,2.404,40.28,1040.05,8881.01,237.53,Transfer,2500.12,-1460.07,1
358,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.533,True,False,False,True,Credit-Stressed / Over-Limit,1.275,3.059,3.06,808.24,1304.35,1662.92,Withdrawal,2472.31,-1664.07,1
1673,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.532,True,False,False,True,Credit-Stressed / Over-Limit,1.686,2.613,10.3,720.48,2023.99,3412.46,Transfer,1882.37,2602.85,1
184,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.532,True,False,False,True,Liquidity-Stressed / High-Leverage,1.025,3.604,24.574,1340.31,3885.67,3982.37,Withdrawal,4830.12,6170.43,1
3081,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.532,True,False,False,True,Credit-Stressed / Over-Limit,1.316,2.859,21.417,788.36,3317.62,4365.85,Transfer,2253.97,3042.33,1
2581,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.532,True,False,False,False,Liquidity-Stressed / High-Leverage,0.265,4.147,40.699,600.62,8475.32,2245.74,Deposit,2490.69,3091.31,1
3816,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.532,True,False,False,True,Credit-Stressed / Over-Limit,1.784,0.919,28.476,1221.3,1173.12,2093.12,Transfer,1122.97,98.33,1
3835,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.531,True,False,False,False,Mainstream / Balanced,0.039,4.02,13.832,1005.49,5826.37,227.49,Deposit,4041.9,-3036.41,1
2490,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.531,True,False,False,True,Liquidity-Stressed / High-Leverage,0.848,2.172,44.699,979.3,4338.92,3681.49,Withdrawal,2126.82,-1147.52,1
4953,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.53,True,False,False,True,Liquidity-Stressed / High-Leverage,0.936,2.762,36.058,1332.53,2742.97,2567.87,Transfer,3680.28,-2347.75,1
4093,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.529,True,False,False,True,Credit-Stressed / Over-Limit,1.524,1.903,22.607,800.68,1746.37,2660.63,Transfer,1523.68,2324.36,1
212,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.528,True,False,False,True,Credit-Stressed / Over-Limit,1.845,0.518,25.752,1050.92,2686.51,4957.89,Deposit,544.49,1595.41,1
